LCD,PLD,Surface area (m2/g),Porosity,CO-Henry  (mol/kg/Pa),Halogen%,Ametal%,Metalloid,C,H,O,Metal,N,TDU,O to Metal ratio,electronegative atoms to total atoms ratio,0.1 bar-CO (mol/kg)
4.56618,4.05009,503.284,0.4242,5.05706E-06,0,0,0,34.61538462,34.61538462,15.38461538,3.846153846,11.53846154,289,7.314285714,0.258362168,0.049477095
4.53296,4.00605,491.465,0.4314,4.66823E-06,0,0,0,37.03703704,37.03703704,14.81481481,3.703703704,7.407407407,321,7.314285714,0.213570634,0.045585942
6.47441,4.48765,3252,0.7104,3.55932E-06,0,0,0,38.0952381,38.0952381,0,4.761904762,19.04761905,289,0,0.181132075,0.035650602
18.78417,14.89456,4996.42,0.8756,3.32639E-06,0,0,0,51.28205128,30.76923077,12.82051282,2.564102564,2.564102564,897,9.142857143,0.14964926,0.033249177
8.3495,5.13588,5084.98,0.7326,6.0307E-06,0,0,0,49.54954955,38.73873874,7.207207207,1.801801802,2.702702703,537,6.736842105,0.097023153,0.060021514
14.94533,6.6168,2656.3,0.76478,2.32516E-06,0,0,0,45.28301887,0,24.52830189,7.547169811,22.64150943,193,5.473684211,0.432900433,0.022868028
14.93193,6.64454,2641.42,0.76218,2.32921E-06,0,0,0,45.28301887,0,24.52830189,7.547169811,22.64150943,193,5.473684211,0.432900433,0.023216313
23.70226,22.8547,4485.82,0.844,2.93273E-06,0,0,0,52.07100592,27.81065089,15.38461538,4.733727811,0,388,5.777777778,0.146067416,0.029502259
5.74994,5.00317,1026.22,0.491,8.00189E-06,0,0,0,46.42857143,28.57142857,17.85714286,3.571428571,3.571428571,865,9.411764706,0.213808463,0.079147116
5.56977,4.83187,967.652,0.4848,8.22152E-06,0,0,0,46.42857143,28.57142857,17.85714286,3.571428571,3.571428571,865,9.411764706,0.213808463,0.080018761
5.63983,4.88733,1000.26,0.486,8.02346E-06,0,0,0,46.42857143,28.57142857,17.85714286,3.571428571,3.571428571,865,9.411764706,0.213808463,0.077890532
5.60791,4.87769,990.77,0.4896,8.30882E-06,0,0,0,46.42857143,28.57142857,17.85714286,3.571428571,3.571428571,865,9.411764706,0.213808463,0.080968574
5.70711,4.91694,994.985,0.4988,7.6122E-06,0,0,0,46.42857143,28.57142857,17.85714286,3.571428571,3.571428571,973,9.473684211,0.213861386,0.074496378
5.28158,4.76089,741.689,0.47818,8.63356E-06,0,0,0,46.42857143,28.57142857,17.85714286,3.571428571,3.571428571,865,9.411764706,0.213808463,0.083956649
4.86191,4.39042,717.986,0.4546,7.72604E-06,0,0,0,46.42857143,28.57142857,17.85714286,3.571428571,3.571428571,865,9.411764706,0.213808463,0.075535911
5.27742,4.83558,906.928,0.4762,8.22594E-06,0,0,0,46.42857143,28.57142857,17.85714286,3.571428571,3.571428571,865,9.411764706,0.213808463,0.079285754
5.93161,4.23353,1158.97,0.541,8.10389E-06,0,0,0,48.52941176,30.88235294,5.882352941,1.470588235,13.23529412,1081,7.111111111,0.190825688,0.080035774
8.83543,4.89469,4918.23,0.7,6.66635E-06,0,0,0,53.16455696,37.97468354,0,1.265822785,7.594936709,865,0,0.07482463,0.066703554
4.88126,4.00768,1254.08,0.5981,8.54228E-06,0,0,0,46.42857143,28.57142857,14.28571429,3.571428571,7.142857143,433,7.111111111,0.206008584,0.08452038
11.66263,4.94551,2593.72,0.6732,4.93969E-06,0,0,0,51.72413793,24.13793103,20.68965517,3.448275862,0,415,10.28571429,0.198895028,0.049026993
4.57447,3.76568,1080.47,0.5836,7.71623E-06,0,0,0,46.42857143,28.57142857,14.28571429,3.571428571,7.142857143,649,7.384615385,0.206303725,0.076090016
4.56903,3.81519,1140.42,0.59528,6.71892E-06,0,0,0,44.44444444,25.92592593,14.81481481,3.703703704,11.11111111,613,7.384615385,0.24925816,0.066643661
8.69843,6.41352,1267.75,0.642,1.6296E-06,4.210526316,4.210526316,0,33.68421053,25.26315789,0,7.368421053,25.26315789,961,0,0.237330037,0.016177422
6.72319,3.76747,1114.52,0.5554,4.22416E-06,0,0,0,48.8372093,27.90697674,13.95348837,2.325581395,6.976744186,721,10.66666667,0.208695652,0.041950028
7.49376,5.16023,3203.88,0.6912,5.56094E-06,0,0,0,41.09589041,32.87671233,0,1.369863014,24.65753425,973,0,0.242878561,0.055264838
16.11759,10.13892,2022.72,0.68324,2.58308E-06,0.481540931,0,1.284109149,42.37560193,46.22792937,7.704654896,1.926163724,0,961,7.529411765,0.081763527,0.026088837
6.43339,4.71958,1502.63,0.60764,4.95222E-06,0,0,0,52.3364486,29.90654206,14.95327103,2.803738318,0,641,9.481481481,0.144960362,0.049084936
5.68783,4.95516,645.145,0.4382,5.08917E-06,0,0,0,56.75675676,24.32432432,16.21621622,2.702702703,0,793,10.66666667,0.161616162,0.050095009
6.29862,4.63989,1214.75,0.5338,1.07361E-05,4.651162791,0,0,46.51162791,37.20930233,0,2.325581395,9.302325581,769,0,0.139231327,0.105058641
6.32885,4.07784,2359.4,0.6126,6.66151E-06,0,0,0,46.15384615,39.56043956,6.593406593,1.098901099,6.593406593,769,10.10526316,0.130169492,0.065959104
10.78123,7.93542,1727.54,0.6292,1.70256E-06,0,0,0,38.59649123,45.61403509,10.52631579,1.754385965,3.50877193,217,9.6,0.137339056,0.016768967
12.11737,9.13356,1573.3,0.6314,2.04998E-06,0,0,0,48.97959184,32.65306122,12.24489796,2.040816327,4.081632653,385,9.6,0.15920398,0.020152078
11.74767,8.70516,1739.27,0.6548,1.44772E-06,0,0,0,44.44444444,31.11111111,17.77777778,2.222222222,4.444444444,1249,15.05882353,0.217096336,0.014491409
6.25647,5.45731,1808.61,0.5758,7.2163E-06,1.290322581,0,0,50.32258065,34.83870968,5.161290323,0.64516129,7.741935484,409,9.142857143,0.141252006,0.071556342
10.51647,6.32242,3301.64,0.7166,3.82835E-06,0,0,0,50,35.18518519,11.11111111,1.851851852,1.851851852,1121,10.97142857,0.127056154,0.038294233
5.93645,4.5492,1497.5,0.558,6.27919E-06,0,2.816901408,0,42.25352113,28.16901408,16.90140845,2.816901408,7.042253521,641,10.97142857,0.232280102,0.061721256
5.88201,4.55805,1474.66,0.5558,6.22948E-06,0,2.816901408,0,42.25352113,28.16901408,16.90140845,2.816901408,7.042253521,641,10.97142857,0.232280102,0.061961552
6.15206,4.47904,1568.64,0.559,6.4534E-06,0,2.816901408,0,42.25352113,28.16901408,16.90140845,2.816901408,7.042253521,641,10.97142857,0.232280102,0.06332601
6.00206,4.65234,1500.81,0.5576,6.48031E-06,0,2.816901408,0,42.25352113,28.16901408,16.90140845,2.816901408,7.042253521,641,10.97142857,0.232280102,0.064128008
7.1268,5.0269,421.532,0.4306,2.25633E-06,0,0,0,26.96629213,33.70786517,26.96629213,5.617977528,6.741573034,325,9.290322581,0.325497288,0.022079859
7.16916,5.08713,441.02,0.4422,2.17159E-06,0,0,0,26.96629213,33.70786517,26.96629213,3.370786517,6.741573034,325,9.290322581,0.325497288,0.021416818
7.42906,5.13218,503.068,0.4602,2.09759E-06,0,0,0,26.96629213,33.70786517,26.96629213,5.617977528,6.741573034,325,9.290322581,0.325497288,0.02089026
7.25865,5.07987,467.775,0.4444,2.16001E-06,0,0,0,26.96629213,33.70786517,26.96629213,3.370786517,6.741573034,325,9.290322581,0.325497288,0.021447203
7.35274,5.00108,417.226,0.4469,2.30968E-06,0,0,0,26.96629213,33.70786517,26.96629213,5.617977528,6.741573034,325,9.290322581,0.325497288,0.022811508
7.23101,5.08834,464.897,0.4492,2.13498E-06,0,0,0,26.96629213,33.70786517,26.96629213,5.617977528,6.741573034,325,9.290322581,0.325497288,0.020887782
9.97802,9.8426,994.074,0.5548,1.39592E-06,3.125,0,0,34.375,46.875,6.25,3.125,6.25,253,3.692307692,0.151133501,0.014130005
10.07018,9.94208,844.843,0.5562,1.25328E-06,3.125,0,0,34.375,46.875,6.25,3.125,6.25,253,3.692307692,0.151133501,0.012495056
9.99905,9.84285,1017.83,0.5632,1.39058E-06,3.125,0,0,34.375,46.875,6.25,3.125,6.25,253,3.692307692,0.151133501,0.013867653
10.09823,9.93982,838.914,0.5488,1.27071E-06,3.125,0,0,34.375,46.875,6.25,3.125,6.25,253,3.692307692,0.151133501,0.012720391
10.18241,10.00017,912.97,0.57188,1.43572E-06,3.125,0,0,34.375,46.875,6.25,3.125,6.25,253,3.692307692,0.151133501,0.014478905
10.18191,10.05798,817.203,0.5648,1.28796E-06,3.125,0,0,34.375,46.875,6.25,3.125,6.25,253,3.692307692,0.151133501,0.012877179
5.11525,3.77984,573.975,0.52142,2.88406E-06,0,5.172413793,0,31.03448276,31.03448276,15.51724138,5.172413793,12.06896552,217,5.538461538,0.26122449,0.028377616
8.07557,7.19713,1358.3,0.584,2.82458E-06,0,0,0,44.94382022,35.95505618,8.988764045,1.123595506,8.988764045,2305,15.05882353,0.179649123,0.028148807
6.31717,4.2524,2625.93,0.6358,5.2626E-06,0,0,0,44.94382022,35.95505618,8.988764045,1.123595506,8.988764045,385,11.63636364,0.179020979,0.052002615
9.5634,6.50142,3356.33,0.7158,2.92851E-06,0,0,0,44.94382022,35.95505618,8.988764045,1.123595506,8.988764045,577,12.8,0.179271709,0.029020564
7.04332,5.45798,1474.03,0.62808,3.1854E-06,0,0,0,35.39823009,28.31858407,14.15929204,4.424778761,17.69911504,385,5.953488372,0.31753032,0.032189211
9.5696,5.43482,3313.52,0.6986,4.14407E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,8.955223881,577,10.10526316,0.175985335,0.041679192
7.49679,5.33186,418.693,0.3762,4.54632E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,35.13513514,241,3.764705882,0.434504792,0.043816138
13.52781,8.78691,5095.35,0.8498,2.82499E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,11.21495327,1057,6.208955224,0.224845419,0.027930261
14.86745,7.89388,3714.96,0.7982,2.35672E-06,0,0,0,49.23076923,33.84615385,9.230769231,1.538461538,0,289,5.942857143,0.226579521,0.023107739
5.53082,4.05182,480.467,0.4518,4.01279E-06,0,0,0,47.52475248,23.76237624,23.76237624,4.95049505,4.166666667,721,9.6,0.239600666,0.039343506
8.03748,6.22623,1758.52,0.6308,3.30448E-06,0,0,0,48.64864865,24.32432432,16.21621622,2.702702703,0,625,11.29411765,0.294177732,0.033336856
8.07184,5.576,2210.53,0.6426,4.34103E-06,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,4.918032787,673,15.15789474,0.196118488,0.04318313
7.57252,6.20483,1772.53,0.6518,4.67735E-06,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,0,1081,8.216216216,0.296296296,0.046384383
5.082,3.77684,1019.88,0.4842,0.000018256,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,7.142857143,481,3.80952381,0.213523132,0.178138758
6.22091,5.02145,1822.74,0.6262,4.90199E-06,8.333333333,6.666666667,0,40,13.33333333,26.66666667,5,0,541,11.07692308,0.298755187,0.048806603
8.32761,5.8376,3824.58,0.725,3.55193E-06,0,0,0,53.48837209,32.55813953,9.302325581,2.325581395,19.60784314,161,3.368421053,0.22994012,0.035495248
7.40462,5.14931,899.95,0.6068,5.67947E-06,0,0,0,48.97959184,24.48979592,12.24489796,2.040816327,8.108108108,865,10.97142857,0.239401496,0.055881981
6.89356,6.68644,1582.54,0.626,4.36648E-06,0,0,0,52.38095238,20.63492063,23.80952381,3.174603175,0,793,9.6,0.249480249,0.043254934
5.93683,5.18128,419.044,0.4314,3.67396E-06,5.172413793,0,0,41.37931034,15.51724138,27.5862069,5.172413793,8.695652174,721,9.302325581,0.19118428,0.035728239
17.88281,5.61829,3015.8,0.749,3.04061E-06,5.172413793,0,0,41.37931034,15.51724138,27.5862069,5.172413793,0,1025,9.481481481,0.109308284,0.030440074
5.30738,5.07102,790.77,0.4718,7.20877E-06,0,0,0,31.81818182,31.81818182,9.090909091,4.545454545,2.564102564,433,6.736842105,0.124416796,0.070778437
7.4896,5.99396,2915.32,0.71736,7.34301E-06,0,0,0,50,23.52941176,23.52941176,2.941176471,0,625,14.22222222,0.234432234,0.072679163
7.25948,3.76557,1453.01,0.5937,4.87851E-06,0,0,0,49.33333333,32,10.66666667,2.666666667,5.333333333,601,7.111111111,0.155339806,0.0482775
20.39112,7.95732,4745.53,0.8268,3.62014E-06,0,0,0,44.7761194,35.82089552,8.955223881,1.492537313,2.325581395,1537,7.529411765,0.113475177,0.036129359
20.29966,7.90669,4635.5,0.824,3.55488E-06,0,10.81081081,0,21.62162162,16.21621622,10.81081081,5.405405405,2.325581395,1537,7.529411765,0.113475177,0.035772434
14.91147,6.19533,3759.6,0.76592,3.92446E-06,0,0,0,51.72413793,34.48275862,10.34482759,1.724137931,1.724137931,241,8,0.117647059,0.039817334
20.33339,7.92146,4743.67,0.8236,3.60626E-06,0,0,0,44.85981308,28.03738318,12.14953271,3.738317757,2.325581395,1537,7.529411765,0.113475177,0.035886706
14.63466,10.92142,2494.33,0.76056,4.11156E-06,7.476635514,0,0,50.46728972,31.77570093,0,0.934579439,9.345794393,297,0,0.165517241,0.040751914
19.79523,10.47822,3486.86,0.8054,3.15667E-06,0,0,0,45.28301887,22.64150943,24.52830189,7.547169811,3.296703297,865,11.92156863,0.233576642,0.031860405
12.5506,9.93166,1957.47,0.685,3.16494E-06,0,0,0,37.5,33.33333333,20.83333333,4.166666667,10.25641026,2689,15.51515152,0.299765808,0.031399697
12.6239,9.97272,1953.81,0.686,3.0443E-06,0,0,1.724137931,43.10344828,18.96551724,31.03448276,5.172413793,10.25641026,2689,15.51515152,0.299765808,0.030475653
6.62997,6.29787,1534.25,0.612,4.61956E-06,0,0,0,49.18032787,29.50819672,14.75409836,1.639344262,0,721,9.523809524,0.262467192,0.045900821
7.67822,7.19096,1589.92,0.63236,4.4924E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,0,385,9.142857143,0.261865794,0.045158127
7.67622,7.21043,1579.79,0.63088,4.4652E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,0,385,9.142857143,0.261865794,0.04442508
7.53698,7.00403,1604.15,0.6266,4.08962E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,0,385,9.142857143,0.261865794,0.040439306
7.63542,7.13922,1615.86,0.6268,4.17222E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,0,385,9.142857143,0.261865794,0.041533466
7.60668,7.09783,1620.96,0.62692,4.13915E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,0,385,9.142857143,0.261865794,0.040928905
7.61343,7.09297,1626.7,0.6271,4.15602E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,0,385,9.142857143,0.261865794,0.04161191
7.60999,7.09254,1626.4,0.627,4.15951E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,0,385,9.142857143,0.261865794,0.041751216
10.73827,9.8398,1926.45,0.684,2.80139E-06,0,0,0,45.37815126,15.12605042,31.93277311,7.56302521,0,913,6.4,0.160965795,0.027973848
9.41711,9.09464,1736.68,0.6676,3.33362E-06,0,0,0,42.85714286,28.57142857,14.28571429,7.142857143,0,817,6.4,0.184757506,0.033073229
5.57319,3.90361,537.371,0.4442,7.88382E-07,0,0,0,47.36842105,15.78947368,31.57894737,5.263157895,6.976744186,513,6.728971963,0.325017819,0.007854921
7.29661,5.78947,405.234,0.4514,5.8551E-07,0,0,0,31.37254902,43.1372549,3.921568627,1.960784314,5.555555556,1153,5.647058824,0.134907251,0.005815386
7.2447,5.77835,410.371,0.456,5.94936E-07,0,0,0,48.64864865,24.32432432,16.21621622,2.702702703,5.555555556,1153,5.647058824,0.134907251,0.006031209
7.2725,5.76,412.992,0.4566,6.09812E-07,0,0,0,42.10526316,26.31578947,26.31578947,5.263157895,5.555555556,2305,5.818181818,0.135021097,0.006041071
7.28997,5.75367,450.282,0.4674,6.21345E-07,0,0,0,48.27586207,29.88505747,18.3908046,3.448275862,5.555555556,2305,5.818181818,0.135021097,0.006141375
8.50919,8.20364,470.459,0.441,1.8819E-06,0,0,0,39.13043478,39.13043478,10.86956522,2.173913043,5.555555556,2305,5.818181818,0.135021097,0.019003409
8.46927,8.16692,481.879,0.4438,1.88579E-06,0,0,0,58.74125874,27.97202797,11.18881119,2.097902098,5.555555556,2305,5.818181818,0.135021097,0.0188862
8.23002,7.90173,523.389,0.4528,1.31252E-06,0,0,0,51.28205128,33.33333333,10.25641026,2.564102564,5.555555556,1153,5.647058824,0.134907251,0.013089127
5.20725,4.43194,1749.5,0.6598,3.79719E-06,0,0,0,53.48837209,32.55813953,9.302325581,2.325581395,0,1,14.76923077,0.662068966,0.037668122
9.86619,7.72074,748.321,0.6278,7.6769E-07,0,0,0,53.48837209,32.55813953,9.302325581,2.325581395,7.407407407,1,0,0.066574202,0.007652325
6.84915,5.33678,1213.86,0.5334,5.18493E-06,0,0,0,53.48837209,32.55813953,9.302325581,2.325581395,5.333333333,929,13.47368421,0.159600998,0.051162321
4.91096,3.9591,355.059,0.4326,1.85587E-06,0,3.296703297,0,42.85714286,26.37362637,20.87912088,3.296703297,23.65591398,497,0,0.236083166,0.018596562
6.10337,3.92459,707.513,0.4778,7.51087E-06,0,0,0,46.15384615,20.51282051,20.51282051,2.564102564,4.255319149,769,7.111111111,0.127320955,0.072812439
6.78044,6.29448,1258.94,0.6318,1.47365E-06,0,0,0,46.15384615,20.51282051,20.51282051,2.564102564,0,-95,7.804878049,0.538720539,0.014794751
5.45406,4.34442,898.914,0.5862,3.80446E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,0,-95,7.68,0.459330144,0.03780387
5.80287,4.05167,776.666,0.52466,5.1678E-06,0,0,0,46.15384615,40,9.230769231,1.538461538,3.076923077,409,9.6,0.122605364,0.050982537
5.9828,3.80786,803.258,0.52816,5.21058E-06,0,0,0,46.15384615,40,9.230769231,1.538461538,3.076923077,409,9.6,0.122605364,0.051229661
4.94893,3.95287,421.656,0.47476,1.59828E-06,0,0,0,22.22222222,22.22222222,44.44444444,11.11111111,0,217,7.783783784,0.443076923,0.015832448
4.92709,3.96222,431.387,0.46896,1.62132E-06,0,0,0,22.22222222,22.22222222,44.44444444,11.11111111,0,217,7.783783784,0.443076923,0.016130716
4.89473,3.92362,416.999,0.46686,1.58001E-06,0,0,0,22.22222222,22.22222222,44.44444444,11.11111111,0,217,7.783783784,0.443076923,0.015624236
4.94366,3.94706,415.11,0.47184,1.59717E-06,0,0,0,22.22222222,22.22222222,44.44444444,11.11111111,0,217,7.783783784,0.443076923,0.015791572
5.00176,4.50394,797.421,0.5778,5.63282E-06,0,0,0,47.45762712,30.50847458,16.94915254,5.084745763,0,-95,7.68,0.459330144,0.055288797
4.97225,4.13588,734.185,0.581,5.98683E-06,0,0,0,47.05882353,27.45098039,19.60784314,5.882352941,0,-95,7.68,0.459330144,0.058726133
5.51379,4.36093,468.356,0.4352,5.20991E-06,0,2.325581395,0,31.39534884,25.58139535,26.1627907,7.558139535,0,325,21.6,0.42687747,0.050911483
5.46839,4.30835,467.873,0.4296,5.56177E-06,0,0,0,50,33.33333333,8.333333333,2.777777778,0,325,21.6,0.42687747,0.053707303
7.40414,5.70962,742.093,0.5052,1.73327E-06,0,0,0,50,33.33333333,8.333333333,2.777777778,19.60784314,1729,0,0.192102455,0.017195172
6.19427,4.05594,798.68,0.473,3.56238E-06,0,0,0,50,33.33333333,8.333333333,2.777777778,19.60784314,577,0,0.191693291,0.035730802
14.94628,13.53695,2266.27,0.71036,5.09187E-06,0,0,0,35.29411765,35.29411765,0,5.882352941,23.52941176,577,0,0.221837088,0.050701666
7.86689,4.66292,1275.88,0.61994,9.63471E-06,0,0,0,40.20100503,24.12060302,29.14572864,4.522613065,2.010050251,225,11.04761905,0.309226933,0.089270283
5.42885,4.67136,381.86,0.44926,1.98481E-06,0,0,0,37.5,43.75,12.5,3.125,3.125,241,7.111111111,0.150943396,0.019609536
9.78657,5.80849,1111.39,0.5566,1.12531E-06,0,1.904761905,0,43.80952381,41.9047619,7.619047619,0.952380952,3.80952381,1153,14.22222222,0.113074205,0.011223451
5.44441,4.81551,943.154,0.6242,4.62045E-06,0,0,0,50,33.33333333,8.333333333,2.777777778,0,-95,7.68,0.459330144,0.045397375
7.60738,3.97403,787.876,0.51746,5.21462E-06,0,0,0,31.57894737,31.57894737,10.52631579,5.263157895,21.05263158,433,3.84,0.299376299,0.050427942
8.1309,7.21043,3037.76,0.7158,3.28512E-06,0,0,0,50,33.33333333,8.333333333,2.777777778,9.090909091,1393,4.776119403,0.183570445,0.033280198
5.16976,4.01341,616.905,0.4814,1.75783E-06,0,0,0,50,33.33333333,8.333333333,2.777777778,0,217,7.783783784,0.443076923,0.017390209
7.41428,6.47014,2257.4,0.6624,5.85429E-06,0,0,0,52.30769231,33.84615385,6.153846154,1.538461538,6.153846154,553,6.4,0.122605364,0.057503364
7.17756,4.14343,1876.54,0.5934,3.81813E-06,0,0,0,50,33.33333333,8.333333333,2.777777778,0,1081,9.931034483,0.146490336,0.037944263
8.52743,6.28739,2077.66,0.65712,3.92237E-06,0,0,0,48.64864865,29.72972973,10.81081081,2.702702703,8.108108108,451,6.857142857,0.183406114,0.03885058
5.96324,4.18127,1751.03,0.60948,5.02569E-06,0,0,0,35.0877193,49.12280702,14.03508772,1.754385965,0,193,13.47368421,0.13989071,0.049843483
4.67362,4.13484,111.236,0.40486,7.93353E-07,0,0,0,39.13043478,45.65217391,13.04347826,2.173913043,0,481,10.97142857,0.130169492,0.00786078
5.0332,4.12661,861.818,0.5042,6.56038E-06,14.81481481,0,0,22.22222222,44.44444444,0,11.11111111,12.37113402,961,0,0.123472669,0.065280919
5.00227,4.2399,865.452,0.515,7.42711E-06,0,0,0,53.33333333,29.33333333,10.66666667,1.333333333,12.37113402,961,0,0.123472669,0.072965966
5.15312,4.22321,621,0.4796,7.41748E-06,0,0,0,35.48387097,37.6344086,0,0,11.76470588,961,6.736842105,0.166360856,0.071536588
5.17201,4.22878,628.924,0.4792,7.73593E-06,0,0,0,51.06382979,34.04255319,8.510638298,2.127659574,11.76470588,961,6.736842105,0.166360856,0.07523908
8.76636,5.87333,3555.74,0.74126,5.10901E-06,9.756097561,0,0,53.65853659,14.63414634,19.51219512,2.43902439,0,1217,14.62857143,0.292015209,0.051099935
4.69268,4.51959,287.064,0.4064,1.81721E-05,0,0,0,32.14285714,21.42857143,42.85714286,3.571428571,24.24242424,449,3.878787879,0.387878788,0.170964078
4.6866,4.49829,273.938,0.3994,1.82926E-05,0,0,0,32.14285714,21.42857143,42.85714286,3.571428571,24.24242424,449,3.878787879,0.387878788,0.172607287
4.78598,4.6229,231.787,0.41206,1.70145E-05,0,0,0,30.3030303,18.18181818,18.18181818,9.090909091,24.24242424,673,3.918367347,0.388214905,0.161768752
6.55692,5.28768,1265.44,0.5288,3.6861E-06,0,0,0,47.05882353,31.37254902,0,1.960784314,3.973509934,513,5.818181818,0.065627564,0.036560048
6.09081,4.63079,1578.11,0.6162,7.17642E-06,0,0,0,50,26.92307692,15.38461538,3.846153846,3.846153846,457,7.111111111,0.184331797,0.071506385
8.83948,6.75629,1942.98,0.6374,4.00584E-06,0,0,0,47.05882353,31.37254902,0,1.960784314,8.480565371,1185,17.77777778,0.211733569,0.039588132
14.4151,5.79989,3074.41,0.74098,3.16455E-06,0,0,0,44.03669725,38.53211009,14.67889908,2.752293578,0,865,10.03921569,0.142618384,0.031458687
5.70852,4.41794,756.664,0.5296,9.09021E-06,2.272727273,0.757575758,0,47.72727273,29.54545455,7.575757576,3.03030303,12.5,289,0,0.175824176,0.088128139
